"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HIST1H1E.3",1.00268176612728e-07,2.74062881579481,0.42,0.332,0.000300804529838183,"Neuroectoderm","HIST1H1E"
"ZNF436-AS1.4",1.17519799871803e-07,-8.34983522861344,0.28,0.265,0.00035255939961541,"Neuroectoderm","ZNF436-AS1"
"RACGAP1.5",1.23309419139788e-07,0.83904728609732,0.359,0.293,0.000369928257419363,"Neuroectoderm","RACGAP1"
"FAM229B.5",1.25185334066538e-07,-6.52664293071139,0.241,0.365,0.000375556002199615,"Neuroectoderm","FAM229B"
"SKIL.6",1.34568685374308e-07,-6.94397235121775,0.278,0.308,0.000403706056122924,"Neuroectoderm","SKIL"
"PLEKHA1.5",1.43496094376253e-07,-5.4453339897424,0.308,0.311,0.000430488283128759,"Neuroectoderm","PLEKHA1"
"EGFL7.5",1.57388455467146e-07,-7.92163920927159,0.259,0.365,0.000472165366401439,"Neuroectoderm","EGFL7"
"DBF4.6",1.59877036473993e-07,-1.12876698729712,0.475,0.413,0.000479631109421978,"Neuroectoderm","DBF4"
"FOXP1.4",1.74182467766116e-07,-6.59500358365369,0.271,0.347,0.000522547403298347,"Neuroectoderm","FOXP1"
"MEIS2.5",1.74797261289828e-07,-1.47320794481688,0.341,0.384,0.000524391783869483,"Neuroectoderm","MEIS2"
"COL4A6.4",2.00973842470164e-07,-5.9716294662715,0.172,0.257,0.000602921527410493,"Neuroectoderm","COL4A6"
"IGFBP4.4",2.02737444574984e-07,-10.2988984875397,0.257,0.362,0.000608212333724953,"Neuroectoderm","IGFBP4"
"C12orf49.3",2.08650906739314e-07,-5.07837714805306,0.239,0.29,0.000625952720217941,"Neuroectoderm","C12orf49"
"HP1BP3.3",2.65228842810182e-07,0.28650660158023,0.493,0.424,0.000795686528430545,"Neuroectoderm","HP1BP3"
"PCGF6.4",2.76755280195042e-07,-0.491157897848433,0.268,0.267,0.000830265840585126,"Neuroectoderm","PCGF6"
"CYCS.5",2.84531580332796e-07,-1.49906239513482,0.516,0.454,0.000853594740998389,"Neuroectoderm","CYCS"
"ACTB.5",2.88793486972994e-07,-2.38931127336091,0.325,0.397,0.000866380460918983,"Neuroectoderm","ACTB"
"CSPG5.1",3.18313461744273e-07,-2.33822211351385,0.274,0.152,0.00095494038523282,"Neuroectoderm","CSPG5"
"RMND1.3",3.19640258553153e-07,-5.46117322820338,0.294,0.333,0.000958920775659458,"Neuroectoderm","RMND1"
"HIPK2.4",3.2131762131294e-07,-2.28272821495298,0.316,0.378,0.00096395286393882,"Neuroectoderm","HIPK2"
"SGO2.3",3.41170700533075e-07,2.78747538816399,0.436,0.364,0.00102351210159923,"Neuroectoderm","SGO2"
"KIF2C.4",3.60144727461528e-07,-2.87145716272395,0.426,0.371,0.00108043418238459,"Neuroectoderm","KIF2C"
"TFRC.4",3.70223318632482e-07,-0.92180549048891,0.341,0.375,0.00111066995589744,"Neuroectoderm","TFRC"
"MFGE8.5",4.34263348756248e-07,-5.69878012443605,0.288,0.337,0.00130279004626874,"Neuroectoderm","MFGE8"
"BUB3.6",5.03752635064555e-07,-5.10594815464932,0.48,0.411,0.00151125790519366,"Neuroectoderm","BUB3"
"CTSB.4",5.20164792910638e-07,-2.18654600084406,0.211,0.326,0.00156049437873192,"Neuroectoderm","CTSB"
"SLC5A3.6",5.24471653817725e-07,-6.3667490522568,0.348,0.407,0.00157341496145317,"Neuroectoderm","SLC5A3"
"ANLN.5",5.76095472535654e-07,-2.8737986886814,0.4,0.345,0.00172828641760696,"Neuroectoderm","ANLN"
"C9orf116.6",6.00379635212171e-07,-3.36791669374229,0.216,0.253,0.00180113890563651,"Neuroectoderm","C9orf116"
"DLGAP5.4",6.37185559442599e-07,0.684862875301685,0.454,0.373,0.0019115566783278,"Neuroectoderm","DLGAP5"
"ID1.2",6.92138626519068e-07,-1.67281452205564,0.349,0.296,0.0020764158795572,"Neuroectoderm","ID1"
"FAM111B.3",7.74903686734134e-07,2.73285313287827,0.368,0.287,0.0023247110602024,"Neuroectoderm","FAM111B"
"FNDC3B.6",8.26973677177257e-07,-8.61285628068827,0.187,0.292,0.00248092103153177,"Neuroectoderm","FNDC3B"
"FAM114A1.5",8.29816899997142e-07,-3.8917038917802,0.088,0.278,0.00248945069999143,"Neuroectoderm","FAM114A1"
"KIF22.5",8.35303216993013e-07,-2.75351326754822,0.483,0.404,0.00250590965097904,"Neuroectoderm","KIF22"
"ZBTB24.6",9.53458443415473e-07,-9.26937353632132,0.275,0.3,0.00286037533024642,"Neuroectoderm","ZBTB24"
"RGS10.5",9.5671924248604e-07,-3.18046542893137,0.224,0.273,0.00287015772745812,"Neuroectoderm","RGS10"
"CLGN.6",9.9992240091913e-07,-6.97304741160232,0.262,0.291,0.00299976720275739,"Neuroectoderm","CLGN"
"ARID3B.4",1.06932341334736e-06,-5.60988234497048,0.265,0.364,0.00320797024004209,"Neuroectoderm","ARID3B"
"FZD3.5",1.1868045822845e-06,-0.410360984769301,0.475,0.406,0.00356041374685351,"Neuroectoderm","FZD3"
"PGK1.4",1.51844548935955e-06,-2.7316201995909,0.39,0.45,0.00455533646807866,"Neuroectoderm","PGK1"
"IER2.5",1.68376559282623e-06,-3.51827252976225,0.307,0.349,0.0050512967784787,"Neuroectoderm","IER2"
"PHLDA3.6",1.83587124568123e-06,-6.69664193906658,0.462,0.398,0.00550761373704369,"Neuroectoderm","PHLDA3"
"MT-ND5.6",2.09372695671339e-06,-1.1211438412008,0.488,0.431,0.00628118087014018,"Neuroectoderm","MT-ND5"
"ABLIM1.4",2.15859008728604e-06,-5.20276895350001,0.186,0.324,0.00647577026185811,"Neuroectoderm","ABLIM1"
"BCLAF1.6",2.20472844208998e-06,-7.2232226986122,0.499,0.434,0.00661418532626994,"Neuroectoderm","BCLAF1"
"FRMD4B.3",2.40849123709461e-06,-5.32018770884739,0.285,0.261,0.00722547371128383,"Neuroectoderm","FRMD4B"
"MCM5.3",2.84615725051874e-06,0.651795027527195,0.42,0.372,0.00853847175155622,"Neuroectoderm","MCM5"
"USP44.4",2.85351340330989e-06,-1.09777561857076,0.327,0.319,0.00856054020992967,"Neuroectoderm","USP44"
"C21orf58.4",3.01019773269438e-06,-2.74737390961407,0.465,0.35,0.00903059319808313,"Neuroectoderm","C21orf58"
"SCG5.5",3.1004727640959e-06,-4.9850852629201,0.289,0.333,0.00930141829228769,"Neuroectoderm","SCG5"
"DTL.3",3.2496294760715e-06,1.03944787775491,0.432,0.354,0.00974888842821451,"Neuroectoderm","DTL"
"BRCA2.5",3.31257198829712e-06,-6.70981323130139,0.373,0.316,0.00993771596489136,"Neuroectoderm","BRCA2"
"TYW1.3",3.50192198942424e-06,-0.378472471494728,0.275,0.267,0.0105057659682727,"Neuroectoderm","TYW1"
"IL6ST.4",3.5903947032349e-06,-4.73547043271233,0.166,0.281,0.0107711841097047,"Neuroectoderm","IL6ST"
"TP53I3.6",3.77084622333043e-06,-6.29684300232488,0.341,0.318,0.0113125386699913,"Neuroectoderm","TP53I3"
"ZFPL1.4",4.23158978232508e-06,-8.79622939242512,0.269,0.335,0.0126947693469752,"Neuroectoderm","ZFPL1"
"CKAP2.6",4.33359506720738e-06,-3.18369514685454,0.453,0.389,0.0130007852016221,"Neuroectoderm","CKAP2"
"FJX1.5",4.43590922463116e-06,-0.449673171974712,0.327,0.296,0.0133077276738935,"Neuroectoderm","FJX1"
"SPECC1.3",4.77962230058998e-06,-2.48114585077539,0.387,0.364,0.0143388669017699,"Neuroectoderm","SPECC1"
"CDH2.5",6.02675091730789e-06,-1.61568478889383,0.351,0.398,0.0180802527519237,"Neuroectoderm","CDH2"
"SNHG14.6",6.63155625524213e-06,-2.71207662691038,0.363,0.405,0.0198946687657264,"Neuroectoderm","SNHG14"
"PDGFA.4",6.83294981073492e-06,-6.12808799398077,0.124,0.294,0.0204988494322048,"Neuroectoderm","PDGFA"
"MT-ND1.4",7.30661743927352e-06,-0.409773867459679,0.515,0.46,0.0219198523178206,"Neuroectoderm","MT-ND1"
"LMNA.5",8.11222003802971e-06,-5.22156556593375,0.206,0.314,0.0243366601140891,"Neuroectoderm","LMNA"
"SESN1.6",8.12447234973353e-06,-7.09202552148585,0.391,0.369,0.0243734170492006,"Neuroectoderm","SESN1"
"ATP2B1.4",9.40163663409838e-06,-3.0356848906396,0.355,0.388,0.0282049099022951,"Neuroectoderm","ATP2B1"
"MYH10.5",1.38889105801889e-05,-3.77731877189269,0.362,0.404,0.0416667317405668,"Neuroectoderm","MYH10"
"PRR5.5",1.4710145729622e-05,-4.53995102114821,0.108,0.259,0.0441304371888661,"Neuroectoderm","PRR5"
"SACS.5",1.47305206357546e-05,-1.21960226319847,0.448,0.39,0.0441915619072639,"Neuroectoderm","SACS"
"CDCA3.3",1.50490619730643e-05,2.0187696125367,0.405,0.345,0.0451471859191929,"Neuroectoderm","CDCA3"
"AC103702.1.2",1.94383621304937e-05,-2.2949249445769,0.318,0.189,0.0583150863914812,"Neuroectoderm","AC103702.1"
"CD24.6",2.15860547994032e-05,-2.29907543123486,0.47,0.407,0.0647581643982095,"Neuroectoderm","CD24"
"SOX5.5",2.30292328816383e-05,-2.93897401117164,0.183,0.256,0.0690876986449148,"Neuroectoderm","SOX5"
"CKAP2L.4",2.34260901097628e-05,1.04447569371564,0.395,0.325,0.0702782703292884,"Neuroectoderm","CKAP2L"
"BBC3.6",2.55328815958603e-05,-7.08089171323272,0.231,0.368,0.076598644787581,"Neuroectoderm","BBC3"
"WDR74.3",2.75861052667484e-05,-0.901673256441646,0.345,0.352,0.0827583158002451,"Neuroectoderm","WDR74"
"TGIF1.5",2.77886534568769e-05,-5.31718326889887,0.418,0.351,0.0833659603706308,"Neuroectoderm","TGIF1"
"WFIKKN1.6",2.92641209032886e-05,3.39169955806172,0.225,0.289,0.0877923627098658,"Neuroectoderm","WFIKKN1"
"RAP2B.5",3.00101176553471e-05,-1.9423484615732,0.402,0.387,0.0900303529660413,"Neuroectoderm","RAP2B"
"CTNNB1.5",3.52091351465501e-05,-3.49358987366013,0.355,0.406,0.10562740543965,"Neuroectoderm","CTNNB1"
"PLK2.5",3.94539017835377e-05,-6.54847859907842,0.116,0.261,0.118361705350613,"Neuroectoderm","PLK2"
"MANF.5",4.05039022889617e-05,-2.80200909583258,0.36,0.402,0.121511706866885,"Neuroectoderm","MANF"
"ARF4.5",4.10603666971704e-05,-7.30688545590422,0.373,0.417,0.123181100091511,"Neuroectoderm","ARF4"
"CELF2.5",4.19403652121617e-05,1.99479400014729,0.187,0.279,0.125821095636485,"Neuroectoderm","CELF2"
"TNS3.5",4.51366480360621e-05,-5.77496463616333,0.336,0.337,0.135409944108186,"Neuroectoderm","TNS3"
"KIF20B.5",4.75075589517957e-05,-4.94272268552944,0.454,0.399,0.142522676855387,"Neuroectoderm","KIF20B"
"CTSZ.5",5.20316787469375e-05,-7.43588983208786,0.276,0.349,0.156095036240812,"Neuroectoderm","CTSZ"
"SNHG19.3",6.14915160508512e-05,-7.14250111166352,0.303,0.34,0.184474548152554,"Neuroectoderm","SNHG19"
"RPL11.6",7.03432893049475e-05,-1.89282595730625,0.428,0.48,0.211029867914843,"Neuroectoderm","RPL11"
"CMTM8.5",7.43431268206571e-05,-4.78541371630507,0.215,0.317,0.223029380461971,"Neuroectoderm","CMTM8"
"IFT20.6",8.35220266234957e-05,-2.96355932284587,0.16,0.294,0.250566079870487,"Neuroectoderm","IFT20"
"C12orf75.4",8.38934915689807e-05,-7.43603941794084,0.371,0.37,0.251680474706942,"Neuroectoderm","C12orf75"
"ITGA6.6",8.67590236676403e-05,-3.88478628778049,0.299,0.365,0.260277071002921,"Neuroectoderm","ITGA6"
"MCM6.3",9.16700231113575e-05,-0.28496514887941,0.439,0.382,0.275010069334073,"Neuroectoderm","MCM6"
"LY6E.4",9.30080811340557e-05,-4.58776285371155,0.356,0.368,0.279024243402167,"Neuroectoderm","LY6E"
"GPC1.5",9.41417052321506e-05,-3.02291224559046,0.256,0.277,0.282425115696452,"Neuroectoderm","GPC1"
"DALRD3.2",0.000105332690678252,-0.997078688930124,0.217,0.329,0.315998072034756,"Neuroectoderm","DALRD3"
"DUSP23.3",0.000109172418690997,-8.20035003583076,0.22,0.313,0.327517256072991,"Neuroectoderm","DUSP23"
"MICU1.4",0.000110761227322026,-0.576444511778761,0.334,0.351,0.332283681966079,"Neuroectoderm","MICU1"
"CCNB1.6",0.00011678395630041,1.89424849789369,0.425,0.367,0.350351868901229,"Neuroectoderm","CCNB1"
"LTBP1.6",0.000120546034216715,-6.23635231389106,0.248,0.275,0.361638102650145,"Neuroectoderm","LTBP1"
"CEMIP2.4",0.000129819818525995,-7.35383940407449,0.254,0.289,0.389459455577985,"Neuroectoderm","CEMIP2"
"CKAP5.4",0.000131022373667977,0.499798452125228,0.443,0.403,0.393067121003932,"Neuroectoderm","CKAP5"
"GOLGB1.6",0.000137879923226258,-2.78241488583555,0.351,0.402,0.413639769678773,"Neuroectoderm","GOLGB1"
"RPS23.5",0.000142861830294217,1.10425086335231,0.551,0.516,0.42858549088265,"Neuroectoderm","RPS23"
"ZMAT3.5",0.000153937737120348,-1.54663126053917,0.349,0.333,0.461813211361045,"Neuroectoderm","ZMAT3"
"MAN2A1.6",0.000185636488075179,-0.33410110722462,0.322,0.315,0.556909464225536,"Neuroectoderm","MAN2A1"
"HOXB-AS1.6",0.000187208780068039,-2.42542428502957,0.198,0.286,0.561626340204117,"Neuroectoderm","HOXB-AS1"
"BUB1B.6",0.000187776188612466,0.376769865793243,0.425,0.375,0.563328565837398,"Neuroectoderm","BUB1B"
"MGST2.5",0.000197417810757981,-4.53499959901744,0.206,0.281,0.592253432273942,"Neuroectoderm","MGST2"
"PRTG.5",0.000207691867174703,-1.02622103388987,0.352,0.428,0.62307560152411,"Neuroectoderm","PRTG"
"TYMSOS.5",0.000213874271482219,-6.25448194745282,0.365,0.332,0.641622814446656,"Neuroectoderm","TYMSOS"
"LEF1.6",0.000216653295969437,-6.7635088972654,0.319,0.371,0.64995988790831,"Neuroectoderm","LEF1"
"ZNF322.4",0.000220025474220279,-9.47580443157738,0.355,0.389,0.660076422660837,"Neuroectoderm","ZNF322"
"WARS.5",0.000226404264165761,-4.29826684176369,0.215,0.311,0.679212792497284,"Neuroectoderm","WARS"
"MRS2.5",0.000234324730350969,-7.27332106313385,0.232,0.334,0.702974191052907,"Neuroectoderm","MRS2"
"HIST1H3B.3",0.000266276867332045,3.69034602523899,0.295,0.239,0.798830601996135,"Neuroectoderm","HIST1H3B"
"HSPH1.6",0.000305725652661901,-5.70764429512555,0.469,0.418,0.917176957985702,"Neuroectoderm","HSPH1"
"HIST1H1C.5",0.000360723934956269,1.00883229979551,0.364,0.314,1,"Neuroectoderm","HIST1H1C"
"LGALSL.5",0.000366521703291938,-7.9500704141083,0.205,0.325,1,"Neuroectoderm","LGALSL"
"NEURL1B",0.000375926152339608,0.56914019282009,0.301,0.135,1,"Neuroectoderm","NEURL1B"
"LRRC75A",0.000394143376186561,-5.3636447463876,0.296,0.286,1,"Neuroectoderm","LRRC75A"
"SNHG3.6",0.000402648541529632,-4.88061943080203,0.363,0.409,1,"Neuroectoderm","SNHG3"
"MTHFD2.6",0.000455962190896782,-2.2339689915911,0.349,0.376,1,"Neuroectoderm","MTHFD2"
"PRKX.6",0.000458076627851571,-2.99537467054839,0.319,0.33,1,"Neuroectoderm","PRKX"
"FDXR.5",0.00050799041229639,-4.28419221313548,0.271,0.331,1,"Neuroectoderm","FDXR"
"TWF2.4",0.000532694438655318,-1.26268335074537,0.219,0.309,1,"Neuroectoderm","TWF2"
"THUMPD3-AS1.4",0.000544092417122711,-9.14103802979511,0.38,0.418,1,"Neuroectoderm","THUMPD3-AS1"
"ZNF703.4",0.000634358988415791,-1.83965462690645,0.286,0.384,1,"Neuroectoderm","ZNF703"
"LINC02381.6",0.000640556388011954,-0.733580367355758,0.47,0.307,1,"Neuroectoderm","LINC02381"
"RPS24.4",0.000662476382389347,-0.28286129806863,0.525,0.503,1,"Neuroectoderm","RPS24"
"ASPM.4",0.000664872139444442,-1.01641307595904,0.414,0.366,1,"Neuroectoderm","ASPM"
"HAS2.6",0.000801218698285735,-2.41151823104349,0.282,0.298,1,"Neuroectoderm","HAS2"
"PXDN.6",0.000899162927844654,-2.82293872122186,0.363,0.391,1,"Neuroectoderm","PXDN"
"NELL2.6",0.00100824120764914,-3.53188420604616,0.254,0.28,1,"Neuroectoderm","NELL2"
"AKAP12.5",0.00101591454244364,-6.36924890229811,0.354,0.371,1,"Neuroectoderm","AKAP12"
"SEMA3A.6",0.00103560471736939,-3.02112268249812,0.148,0.282,1,"Neuroectoderm","SEMA3A"
"ALPL.5",0.00104621036977865,-0.577371089896223,0.403,0.406,1,"Neuroectoderm","ALPL"
"RPS27A.4",0.00105050654996812,0.392288981372196,0.442,0.491,1,"Neuroectoderm","RPS27A"
"CMBL.2",0.00117462141419644,-0.734276435478739,0.316,0.401,1,"Neuroectoderm","CMBL"
"HIST1H4C.4",0.00120473169949366,0.318231193886101,0.419,0.341,1,"Neuroectoderm","HIST1H4C"
"MAN1A2.6",0.00123280782473043,-9.18889301615579,0.334,0.369,1,"Neuroectoderm","MAN1A2"
"JMJD1C.5",0.00126415035290134,-5.13674488874673,0.356,0.394,1,"Neuroectoderm","JMJD1C"
"SESN3.3",0.00136064972999106,-1.82391314529151,0.379,0.358,1,"Neuroectoderm","SESN3"
"MMP2.5",0.00137478049672019,-1.00745088883829,0.434,0.368,1,"Neuroectoderm","MMP2"
"NRARP.6",0.00137983615893148,-1.51477727240688,0.273,0.316,1,"Neuroectoderm","NRARP"
"GAPDH.3",0.00140541169284719,-0.257978004778931,0.493,0.452,1,"Neuroectoderm","GAPDH"
"SOX4.4",0.00149611163075671,-2.81478084611616,0.345,0.409,1,"Neuroectoderm","SOX4"
"LAMB1.6",0.00150715815591476,-4.21903127016825,0.304,0.35,1,"Neuroectoderm","LAMB1"
"SHMT2.6",0.00155498136937688,-2.57869485836615,0.374,0.384,1,"Neuroectoderm","SHMT2"
"CKS1B.6",0.00155499565038299,-3.93975544774282,0.496,0.456,1,"Neuroectoderm","CKS1B"
"ANXA6.4",0.0015552526604347,-1.99064095370984,0.317,0.372,1,"Neuroectoderm","ANXA6"
"RPLP1.4",0.00162808954928031,-0.267000065111872,0.479,0.526,1,"Neuroectoderm","RPLP1"
"ATAD3A.4",0.00184634459977133,-0.694509066009161,0.257,0.295,1,"Neuroectoderm","ATAD3A"
"EPB41L4A-AS1.4",0.00189634888855318,-1.58300738718447,0.46,0.416,1,"Neuroectoderm","EPB41L4A-AS1"
"CENPA.4",0.00192572152434106,-0.993175671742751,0.393,0.342,1,"Neuroectoderm","CENPA"
"GTSE1.4",0.00208154332773232,-2.70903601586737,0.442,0.376,1,"Neuroectoderm","GTSE1"
"NEAT1.4",0.00213013853129732,-1.08969823193226,0.331,0.326,1,"Neuroectoderm","NEAT1"
"IDS.5",0.00213418567524981,-8.40878046353052,0.169,0.287,1,"Neuroectoderm","IDS"
"BEX1.5",0.00218558538993283,-4.90904817386151,0.339,0.317,1,"Neuroectoderm","BEX1"
"GAS6.5",0.00226634851486381,-7.78396968442758,0.186,0.263,1,"Neuroectoderm","GAS6"
"CEP55.4",0.00235313532793599,2.41098728702528,0.338,0.307,1,"Neuroectoderm","CEP55"
"MAP2.5",0.00237071912030065,0.650263858360914,0.451,0.297,1,"Neuroectoderm","MAP2"
"CENPS.3",0.00241555913566406,-7.21751232179424,0.373,0.328,1,"Neuroectoderm","CENPS"
"SGO1.4",0.00250279857132646,-0.276992062122672,0.425,0.371,1,"Neuroectoderm","SGO1"
"RSRP1.4",0.00252788505313604,-6.80126914055457,0.248,0.314,1,"Neuroectoderm","RSRP1"
"MAPK12.5",0.00296987762275486,-3.21644724121896,0.192,0.256,1,"Neuroectoderm","MAPK12"
"MACF1.5",0.00305820804903949,-3.38115596971947,0.435,0.387,1,"Neuroectoderm","MACF1"
"MAP9.5",0.00309573007227859,-9.55836260991428,0.239,0.316,1,"Neuroectoderm","MAP9"
"CD200.4",0.00352760417021835,-0.923230434758734,0.376,0.309,1,"Neuroectoderm","CD200"
"MFAP4.1",0.00359221430956775,3.36726142420078,0.33,0.112,1,"Neuroectoderm","MFAP4"
"LRIG3.5",0.00359781091288424,-1.45408532881434,0.291,0.385,1,"Neuroectoderm","LRIG3"
"PHLDA1.2",0.00360427835427778,0.891801818984565,0.281,0.157,1,"Neuroectoderm","PHLDA1"
"SVIL.5",0.00363907474614169,-5.53742088029149,0.35,0.351,1,"Neuroectoderm","SVIL"
"GPSM2.1",0.0038332026272994,-1.15407774274896,0.297,0.269,1,"Neuroectoderm","GPSM2"
"CDK2AP2.6",0.00422359939795215,-9.30569113237938,0.28,0.358,1,"Neuroectoderm","CDK2AP2"
"TUBB4B.4",0.00483738978412794,-2.74540367597844,0.447,0.39,1,"Neuroectoderm","TUBB4B"
"PTPRZ1.5",0.00524561709533271,-2.04749035950948,0.332,0.357,1,"Neuroectoderm","PTPRZ1"
"COMMD5.3",0.00582856424029176,-0.511627344005852,0.23,0.254,1,"Neuroectoderm","COMMD5"
"SMC1A.3",0.00584435027271511,0.883379742560451,0.447,0.411,1,"Neuroectoderm","SMC1A"
"DNAJC15.6",0.00669627051593706,-3.52549714239459,0.374,0.367,1,"Neuroectoderm","DNAJC15"
"C2orf27A",0.00715875130353889,1.15745388993034,0.257,0.166,1,"Neuroectoderm","C2orf27A"
"KIF20A.3",0.00720917056305296,-1.07896957681807,0.325,0.303,1,"Neuroectoderm","KIF20A"
"GPT2.6",0.00794229356477491,-11.1097063295405,0.221,0.26,1,"Neuroectoderm","GPT2"
"SEC22B.5",0.00823050193012299,-5.15216688180007,0.237,0.297,1,"Neuroectoderm","SEC22B"
"LRIG1.6",0.00840792554614968,-1.05236371206371,0.271,0.399,1,"Neuroectoderm","LRIG1"
"NTF3",0.00881282167551537,-2.84524501891785,0.291,0.115,1,"Neuroectoderm","NTF3"
"BCKDHA.5",0.00904025250527382,-1.30475018455947,0.203,0.268,1,"Neuroectoderm","BCKDHA"
"SPINT2.7",0,6.8956635958851,0.961,0.326,0,"Endoderm","SPINT2"
"IGFBP2.7",0,5.85661556836826,0.957,0.326,0,"Endoderm","IGFBP2"
"VEGFA.2",0,5.54024721123739,0.934,0.183,0,"Endoderm","VEGFA"
"EPCAM.2",0,3.86733055616354,0.994,0.174,0,"Endoderm","EPCAM"
"FN1.2",0,3.55292278406412,0.927,0.16,0,"Endoderm","FN1"
"WFDC2.1",0,2.53364520025547,0.969,0.179,0,"Endoderm","WFDC2"
"APOE.7",0,2.36116329383745,0.991,0.317,0,"Endoderm","APOE"
"LBH.1",0,1.78829497854043,0.934,0.116,0,"Endoderm","LBH"
"KRT8.7",1.0801067380985e-305,2.63847101964573,0.93,0.235,3.24032021429551e-302,"Endoderm","KRT8"
"BCAM.6",1.92923113278798e-305,1.8933748694557,0.934,0.233,5.78769339836395e-302,"Endoderm","BCAM"
"RPLP1.5",2.36083412548307e-303,-2.74293802997944,0.028,0.541,7.08250237644922e-300,"Endoderm","RPLP1"
"HLA-B.1",1.49358018675987e-295,2.56131763477651,0.903,0.175,4.48074056027961e-292,"Endoderm","HLA-B"
"NUDT4.7",5.09068592891152e-292,3.45559009769619,0.921,0.285,1.52720577867346e-288,"Endoderm","NUDT4"
"LAPTM4B.5",3.25488880826359e-290,3.86207029819274,0.955,0.375,9.76466642479076e-287,"Endoderm","LAPTM4B"
"ETS2.2",4.37736914459445e-270,3.57625181951886,0.863,0.172,1.31321074337833e-266,"Endoderm","ETS2"
"CDH1",6.51099279567309e-267,2.37422468149908,0.787,0.033,1.95329783870193e-263,"Endoderm","CDH1"
"HLA-C.5",1.23379372920343e-265,7.00387917201166,0.911,0.335,3.70138118761029e-262,"Endoderm","HLA-C"
"KRT18.7",1.19364684153346e-264,2.02905864394466,0.908,0.248,3.58094052460038e-261,"Endoderm","KRT18"
"PLEKHA5.6",2.09926133469717e-263,3.08265430121864,0.899,0.321,6.29778400409152e-260,"Endoderm","PLEKHA5"
"SMOC2",4.83080292849156e-262,2.65760738533005,0.829,0.048,1.44924087854747e-258,"Endoderm","SMOC2"
"ZFP36L2.3",3.70922253387186e-254,2.57571315453503,0.902,0.307,1.11276676016156e-250,"Endoderm","ZFP36L2"
"SOD3",2.09810851881786e-250,5.18961136297142,0.776,0.095,6.29432555645358e-247,"Endoderm","SOD3"
"LAPTM4A.6",4.53381177961814e-247,-1.60305719894641,0.915,0.346,1.36014353388544e-243,"Endoderm","LAPTM4A"
"KRT19.7",2.62950428560859e-237,1.15688718151688,0.899,0.239,7.88851285682578e-234,"Endoderm","KRT19"
"PHLDA1.3",3.44938341500148e-237,2.69470487685898,0.796,0.142,1.03481502450044e-233,"Endoderm","PHLDA1"
"CARMIL1.2",5.35243035909674e-233,6.94086252143585,0.759,0.13,1.60572910772902e-229,"Endoderm","CARMIL1"
"TGFB2",3.58376373613952e-232,3.61767927287694,0.784,0.092,1.07512912084185e-228,"Endoderm","TGFB2"
"SERPINF1.7",5.93012763650494e-225,2.56729339229792,0.87,0.275,1.77903829095148e-221,"Endoderm","SERPINF1"
"MFGE8.6",1.46306862069789e-222,4.37654294662667,0.845,0.315,4.38920586209368e-219,"Endoderm","MFGE8"
"VIM.7",7.28933312309291e-222,-2.62395752796097,0.046,0.275,2.18679993692787e-218,"Endoderm","VIM"
"DMKN.5",5.4510257095749e-216,3.97449032258108,0.833,0.323,1.63530771287247e-212,"Endoderm","DMKN"
"FOXA1.1",1.1494101353968e-214,2.24964949042855,0.744,0.102,3.4482304061904e-211,"Endoderm","FOXA1"
"AMACR.2",1.20542294027418e-209,7.50201819976874,0.741,0.168,3.61626882082254e-206,"Endoderm","AMACR"
"HES1.6",2.58501622289884e-200,5.32973888077411,0.823,0.321,7.75504866869653e-197,"Endoderm","HES1"
"NPM1.6",1.28437981075917e-196,-2.25959407271907,0.064,0.519,3.85313943227751e-193,"Endoderm","NPM1"
"VCAN.6",1.24899252463002e-195,2.22921186641382,0.815,0.319,3.74697757389006e-192,"Endoderm","VCAN"
"ENO1.7",1.65009560630722e-193,-4.79100666149893,0.067,0.482,4.95028681892167e-190,"Endoderm","ENO1"
"FAT3.2",2.50206455428323e-193,7.8274926582969,0.757,0.196,7.50619366284969e-190,"Endoderm","FAT3"
"LMO7",2.68630038110959e-192,0.481376487208601,0.647,0.065,8.05890114332876e-189,"Endoderm","LMO7"
"COL18A1.6",9.89367114329983e-192,7.75305909208366,0.844,0.351,2.96810134298995e-188,"Endoderm","COL18A1"
"DSP.6",3.11010048889165e-191,2.16554931642332,0.817,0.318,9.33030146667495e-188,"Endoderm","DSP"
"PDLIM1.4",2.26637243726074e-189,6.50824609892207,0.848,0.362,6.79911731178221e-186,"Endoderm","PDLIM1"
"SOX4.5",6.49750521683711e-189,1.97248951054767,0.866,0.389,1.94925156505113e-185,"Endoderm","SOX4"
"SLC2A3.4",1.12377733542641e-179,3.92176016831987,0.781,0.261,3.37133200627923e-176,"Endoderm","SLC2A3"
"CD9.1",1.35786714232289e-178,2.23643641868232,0.72,0.182,4.07360142696868e-175,"Endoderm","CD9"
"APP.7",7.18743084051301e-176,-0.438503751584403,0.836,0.356,2.1562292521539e-172,"Endoderm","APP"
"TGIF1.6",1.08260114576982e-175,8.49841841008985,0.799,0.339,3.24780343730946e-172,"Endoderm","TGIF1"
"DNAJC1.7",1.19881980242018e-175,7.47014999387161,0.799,0.353,3.59645940726054e-172,"Endoderm","DNAJC1"
"EPSTI1.2",1.41931592293148e-173,1.98803700493588,0.677,0.144,4.25794776879444e-170,"Endoderm","EPSTI1"
