"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"664","ARHGAP18",4.35314101823594e-58,4.59014092371558,0.292,0.133,1.30594230547078e-54,"Paraxial mesoderm progenitors","ARHGAP18"
"665","FOXD1",2.21386814062061e-252,4.57941924150975,0.523,0.117,6.64160442186184e-249,"Paraxial mesoderm progenitors","FOXD1"
"666","P3H2.3",1.61383014007847e-57,4.57934922450431,0.35,0.215,4.84149042023541e-54,"Paraxial mesoderm progenitors","P3H2"
"667","NR2F1.1",0,4.57800396626711,0.655,0.127,0,"Paraxial mesoderm progenitors","NR2F1"
"668","ZNF106.3",3.56647939262136e-148,4.57124254360728,0.603,0.374,1.06994381778641e-144,"Paraxial mesoderm progenitors","ZNF106"
"669","MAGI2-AS3.2",1.67369588924058e-146,4.5315663445047,0.378,0.2,5.02108766772174e-143,"Paraxial mesoderm progenitors","MAGI2-AS3"
"670","SIX1",2.43299039657351e-227,4.51354440209546,0.447,0.067,7.29897118972052e-224,"Paraxial mesoderm progenitors","SIX1"
"671","GNAS.3",1.68323877737608e-138,4.44848424369642,0.569,0.334,5.04971633212824e-135,"Paraxial mesoderm progenitors","GNAS"
"672","DMRTA1",2.31109897121724e-209,4.4252037586122,0.451,0.11,6.93329691365173e-206,"Paraxial mesoderm progenitors","DMRTA1"
"673","CEP70.1",8.63207305021367e-14,4.42504596340666,0.394,0.361,2.5896219150641e-10,"Paraxial mesoderm progenitors","CEP70"
"674","AC005165.1",6.1446901255756e-114,4.42305412604349,0.32,0.061,1.84340703767268e-110,"Paraxial mesoderm progenitors","AC005165.1"
"675","LRRC3B",7.19926405491797e-57,4.38923654871338,0.279,0.067,2.15977921647539e-53,"Paraxial mesoderm progenitors","LRRC3B"
"676","SYTL4",1.25914917762003e-143,4.38185629882472,0.322,0.086,3.7774475328601e-140,"Paraxial mesoderm progenitors","SYTL4"
"677","SESN3.2",1.70290809167672e-153,4.31767852348281,0.591,0.329,5.10872427503016e-150,"Paraxial mesoderm progenitors","SESN3"
"678","VIM.3",0,4.25652598774643,0.754,0.202,0,"Paraxial mesoderm progenitors","VIM"
"679","ZNF704.2",3.82462984572018e-56,4.25258669658155,0.406,0.279,1.14738895371605e-52,"Paraxial mesoderm progenitors","ZNF704"
"680","SLC20A2",1.1040865508104e-63,4.05159614713843,0.314,0.202,3.31225965243119e-60,"Paraxial mesoderm progenitors","SLC20A2"
"681","TSPAN6.3",3.60889409885467e-131,4.0328663644122,0.591,0.342,1.0826682296564e-127,"Paraxial mesoderm progenitors","TSPAN6"
"682","LUM.1",2.23678827842218e-132,3.95700172301287,0.389,0.15,6.71036483526655e-129,"Paraxial mesoderm progenitors","LUM"
"683","MXRA5",3.47472157741385e-127,3.94851916418855,0.338,0.069,1.04241647322415e-123,"Paraxial mesoderm progenitors","MXRA5"
"684","LINC02021",5.93698460804286e-64,3.93960957215202,0.32,0.189,1.78109538241286e-60,"Paraxial mesoderm progenitors","LINC02021"
"685","CDKN1C.2",6.64007500308521e-234,3.92901080101878,0.595,0.259,1.99202250092556e-230,"Paraxial mesoderm progenitors","CDKN1C"
"686","CDC42EP5.1",2.24180074144874e-91,3.91394874913375,0.316,0.147,6.72540222434621e-88,"Paraxial mesoderm progenitors","CDC42EP5"
"687","AUXG01000058.1.2",1.83333091059331e-157,3.89399825694626,0.479,0.225,5.49999273177994e-154,"Paraxial mesoderm progenitors","AUXG01000058.1"
"688","FMOD",6.19156837911273e-19,3.87601454503238,0.272,0.073,1.85747051373382e-15,"Paraxial mesoderm progenitors","FMOD"
"689","NREP.3",2.52458146129582e-220,3.8481029716008,0.622,0.305,7.57374438388746e-217,"Paraxial mesoderm progenitors","NREP"
"690","RPL11.3",1.52890986257958e-105,3.84013656527162,0.65,0.454,4.58672958773873e-102,"Paraxial mesoderm progenitors","RPL11"
"691","ARMCX3.3",1.01408172332566e-87,3.8184659680411,0.568,0.368,3.04224516997699e-84,"Paraxial mesoderm progenitors","ARMCX3"
"692","KHDRBS3.2",1.24137696601898e-31,3.80003605162906,0.27,0.335,3.72413089805695e-28,"Paraxial mesoderm progenitors","KHDRBS3"
"693","FIBIN.1",3.58781009214978e-110,3.70951617307827,0.278,0.075,1.07634302764493e-106,"Paraxial mesoderm progenitors","FIBIN"
"694","BGN.3",0,3.68878146302057,0.663,0.182,0,"Paraxial mesoderm progenitors","BGN"
"695","DCN.1",1.82786584273892e-98,3.66647107235998,0.374,0.102,5.48359752821675e-95,"Paraxial mesoderm progenitors","DCN"
"696","PCSK7.3",3.93659743391557e-76,3.61820023654071,0.322,0.232,1.18097923017467e-72,"Paraxial mesoderm progenitors","PCSK7"
"697","LAMA4",1.5426837040597e-182,3.61636184821796,0.395,0.072,4.6280511121791e-179,"Paraxial mesoderm progenitors","LAMA4"
"698","SPSB4.3",2.28021577498701e-129,3.43075647089235,0.51,0.287,6.84064732496103e-126,"Paraxial mesoderm progenitors","SPSB4"
"699","ENC1.3",7.48716678770822e-13,3.41641378348005,0.24,0.305,2.24615003631247e-09,"Paraxial mesoderm progenitors","ENC1"
"700","RBMS1.2",1.07370256572443e-226,3.41212475179922,0.645,0.348,3.22110769717329e-223,"Paraxial mesoderm progenitors","RBMS1"
"701","CDH23",1.52639181092273e-207,15.1267049705259,0.344,0.035,4.57917543276818e-204,"Primitive streak","CDH23"
"702","HMGB1.1",2.99561922981147e-71,9.30386343097678,0.592,0.477,8.98685768943442e-68,"Primitive streak","HMGB1"
"703","AC006329.1",6.5816510872601e-167,7.54001617825775,0.393,0.19,1.97449532617803e-163,"Primitive streak","AC006329.1"
"704","TROAP.1",1.26415452660027e-08,7.21804522456308,0.346,0.277,3.7924635798008e-05,"Primitive streak","TROAP"
"705","TYMSOS.1",1.27037624901971e-87,7.20990352714968,0.437,0.301,3.81112874705912e-84,"Primitive streak","TYMSOS"
"706","PLS3.1",8.40595511198993e-14,5.6009273104139,0.39,0.35,2.52178653359698e-10,"Primitive streak","PLS3"
"707","PODXL",6.5771255942756e-168,4.99268535713112,0.501,0.315,1.97313767828268e-164,"Primitive streak","PODXL"
"708","ASGR1.1",1.63609159908981e-256,4.93299462831724,0.426,0.175,4.90827479726944e-253,"Primitive streak","ASGR1"
"709","ARRDC3.1",2.21566396479443e-05,4.58085522269092,0.229,0.261,0.066469918943833,"Primitive streak","ARRDC3"
"710","SNHG1.1",0.000308756283286402,3.83875205853174,0.439,0.422,0.926268849859207,"Primitive streak","SNHG1"
"711","NTRK2.1",8.88755416464308e-275,3.70407958216033,0.478,0.23,2.66626624939292e-271,"Primitive streak","NTRK2"
"712","RARRES2",3.9212596820787e-75,3.55717150918185,0.255,0.137,1.17637790462361e-71,"Primitive streak","RARRES2"
"713","MAP1LC3B.1",2.76715596175267e-13,3.45247395659125,0.37,0.412,8.301467885258e-10,"Primitive streak","MAP1LC3B"
"714","GALNT17",5.9795429424815e-93,3.15046034964612,0.295,0.08,1.79386288274445e-89,"Primitive streak","GALNT17"
"715","NRG1",5.19376917901178e-74,2.91268458393029,0.315,0.167,1.55813075370353e-70,"Primitive streak","NRG1"
"716","HOTAIRM1.1",9.68247379578867e-237,2.90920031994576,0.542,0.322,2.9047421387366e-233,"Primitive streak","HOTAIRM1"
"717","CRABP1.1",0,2.6235902759863,0.824,0.099,0,"Primitive streak","CRABP1"
"718","SALL3.1",9.34424676334444e-30,2.58639134471576,0.307,0.362,2.80327402900333e-26,"Primitive streak","SALL3"
"719","C11orf96",3.34125799853589e-51,2.49695412840749,0.315,0.141,1.00237739956077e-47,"Primitive streak","C11orf96"
"720","MT-ND5.1",4.96650113509612e-70,2.49634187639012,0.537,0.402,1.48995034052883e-66,"Primitive streak","MT-ND5"
"721","C12orf45.1",1.35472739586619e-163,2.43808757329346,0.573,0.387,4.06418218759856e-160,"Primitive streak","C12orf45"
"722","LINC01896.1",1.42716959651432e-57,2.43054600795221,0.313,0.4,4.28150878954295e-54,"Primitive streak","LINC01896"
"723","MOB3B.1",1.7304357223377e-13,2.42685147258477,0.227,0.276,5.19130716701309e-10,"Primitive streak","MOB3B"
"724","FST.1",0,2.37613551435669,0.461,0.146,0,"Primitive streak","FST"
"725","DLK1.1",0,2.37561639217329,0.512,0.153,0,"Primitive streak","DLK1"
"726","FNDC5",5.3350835850682e-52,2.33518615350457,0.379,0.197,1.60052507552046e-48,"Primitive streak","FNDC5"
"727","MAFB",2.20064429399205e-213,2.21947852256148,0.381,0.064,6.60193288197614e-210,"Primitive streak","MAFB"
"728","SACS",3.05478261946283e-215,2.20914218068993,0.559,0.342,9.16434785838848e-212,"Primitive streak","SACS"
"729","POMZP3.1",1.1785573145416e-78,2.12593738710231,0.14,0.259,3.53567194362481e-75,"Primitive streak","POMZP3"
"730","USP44.1",3.30157098812725e-88,2.05477456621629,0.435,0.283,9.90471296438174e-85,"Primitive streak","USP44"
"731","MEIS2.1",4.24395666694746e-214,2.03034771900333,0.558,0.326,1.27318700008424e-210,"Primitive streak","MEIS2"
"732","PNP.1",5.87602176488471e-05,2.01893950683638,0.411,0.381,0.176280652946541,"Primitive streak","PNP"
"733","TMEM97.1",3.4029275795427e-32,1.96178169876211,0.505,0.435,1.02087827386281e-28,"Primitive streak","TMEM97"
"734","SLC25A5.1",0,1.88375527246866,0.791,0.334,0,"Primitive streak","SLC25A5"
"735","POU3F1",1.07384732153499e-191,1.80341555205475,0.388,0.103,3.22154196460497e-188,"Primitive streak","POU3F1"
"736","ARHGEF39.1",1.74558760625361e-05,1.78645074903613,0.27,0.267,0.0523676281876082,"Primitive streak","ARHGEF39"
"737","ITM2B.1",2.27270347005129e-115,1.78436741762076,0.261,0.427,6.81811041015388e-112,"Primitive streak","ITM2B"
"738","GINS2",0,1.76061493384805,0.622,0.341,0,"Primitive streak","GINS2"
"739","HOXA1",4.49960951235041e-182,1.70690674538089,0.427,0.214,1.34988285370512e-178,"Primitive streak","HOXA1"
"740","MT-CO3.1",0,1.64991295870931,0.669,0.391,0,"Primitive streak","MT-CO3"
"741","TUBB.1",5.14422305272507e-18,1.64167781225972,0.516,0.465,1.54326691581752e-14,"Primitive streak","TUBB"
"742","DTX4.1",1.64215831856289e-187,1.60706113123546,0.388,0.168,4.92647495568868e-184,"Primitive streak","DTX4"
"743","MAP2.1",0,1.58906349519554,0.519,0.24,0,"Primitive streak","MAP2"
"744","H3F3B.1",1.37004321158552e-43,1.52288424632835,0.37,0.457,4.11012963475656e-40,"Primitive streak","H3F3B"
"745","FGFBP3.1",0,1.4884331313259,0.676,0.348,0,"Primitive streak","FGFBP3"
"746","NEFM.1",4.7850962377507e-13,1.42503754268862,0.334,0.232,1.43552887132521e-09,"Primitive streak","NEFM"
"747","GPSM2",0.00639649734646442,1.42131349452218,0.308,0.26,1,"Primitive streak","GPSM2"
"748","CD9",2.88514294918063e-106,1.41932102850211,0.309,0.166,8.65542884754188e-103,"Primitive streak","CD9"
"749","EEF1A1.1",1.93524208252019e-197,1.38014024324307,0.633,0.427,5.80572624756058e-194,"Primitive streak","EEF1A1"
"750","CHST11",5.00539671227634e-68,1.32667668020911,0.331,0.182,1.5016190136829e-64,"Primitive streak","CHST11"
"751","MT-ATP6.1",1.83361349103358e-100,1.32201648089635,0.559,0.408,5.50084047310075e-97,"Primitive streak","MT-ATP6"
"752","HOXB8",1.35515149334919e-241,1.32089586927655,0.154,0.364,4.06545448004756e-238,"Primitive streak","HOXB8"
"753","SELENOP.1",8.19545386668507e-103,1.30008043568054,0.402,0.271,2.45863616000552e-99,"Primitive streak","SELENOP"
"754","TNFSF9",5.34166487080456e-84,1.2769474982567,0.299,0.123,1.60249946124137e-80,"Primitive streak","TNFSF9"
"755","RPL26.1",2.74665336980231e-253,1.24613354203939,0.68,0.447,8.23996010940692e-250,"Primitive streak","RPL26"
"756","RPL22L1",0.00890635895539235,1.23864098923984,0.411,0.414,1,"Primitive streak","RPL22L1"
"757","MT-CYB.1",1.23458101208603e-220,1.21394815376606,0.638,0.407,3.7037430362581e-217,"Primitive streak","MT-CYB"
"758","IGFBP5.1",0,1.21385507715267,0.602,0.189,0,"Primitive streak","IGFBP5"
"759","LINC01315.1",8.07068541810802e-67,1.17876214229939,0.393,0.242,2.42120562543241e-63,"Primitive streak","LINC01315"
"760","FHL1.1",0,1.15406393391892,0.616,0.299,0,"Primitive streak","FHL1"
"761","RPS4X.1",0,1.15385847533083,0.795,0.375,0,"Primitive streak","RPS4X"
"762","PSRC1",0.00916428425255696,1.15205405080272,0.358,0.357,1,"Primitive streak","PSRC1"
"763","RPS12.1",6.24473048102481e-147,1.15091062340928,0.616,0.433,1.87341914430744e-143,"Primitive streak","RPS12"
"764","RPL13A",0,1.1104921316852,0.684,0.418,0,"Primitive streak","RPL13A"
"765","NDE1.1",7.73000539233786e-05,1.0826561527966,0.26,0.267,0.231900161770136,"Primitive streak","NDE1"
"766","PRTG.1",6.23664951603555e-85,1.04697639712535,0.53,0.389,1.87099485481066e-81,"Primitive streak","PRTG"
"767","RPS24.1",5.85547772778654e-119,1.02305649301372,0.622,0.468,1.75664331833596e-115,"Primitive streak","RPS24"
"768","PTMS",8.26862645581607e-07,0.997418515977485,0.5,0.459,0.00248058793674482,"Primitive streak","PTMS"
"769","SKAP2",7.75993649594038e-152,0.963521102790219,0.483,0.329,2.32798094878211e-148,"Primitive streak","SKAP2"
"770","ALPL",1.41678316032056e-239,0.947170168495347,0.59,0.347,4.25034948096167e-236,"Primitive streak","ALPL"
"771","FAM162A.1",2.0358941021989e-13,0.931812190332571,0.453,0.395,6.10768230659671e-10,"Primitive streak","FAM162A"
"772","WDR74.1",5.26881116192242e-06,0.927118559900219,0.377,0.343,0.0158064334857673,"Primitive streak","WDR74"
"773","PIMREG",3.58986213952851e-75,0.922836981538285,0.501,0.363,1.07695864185855e-71,"Primitive streak","PIMREG"
"774","NUP133.1",4.09353538643589e-06,0.907950148764418,0.264,0.265,0.0122806061593077,"Primitive streak","NUP133"
"775","THORLNC",0,0.902533365409242,0.051,0.297,0,"Primitive streak","THORLNC"
"776","TPBG",6.47895487625997e-53,0.878924907503487,0.221,0.319,1.94368646287799e-49,"Primitive streak","TPBG"
"777","RPL7A",2.03225440044299e-231,0.870975925912225,0.662,0.454,6.09676320132896e-228,"Primitive streak","RPL7A"
"778","SNHG3.1",2.13799875752791e-241,0.862645120731484,0.593,0.347,6.41399627258372e-238,"Primitive streak","SNHG3"
"779","MT-CO2",3.69615095941789e-169,0.844380256497229,0.636,0.441,1.10884528782537e-165,"Primitive streak","MT-CO2"
"780","RPL12",6.93047312464341e-238,0.830395980374787,0.65,0.429,2.07914193739302e-234,"Primitive streak","RPL12"
"781","DPYSL3.1",2.76694084497051e-210,0.754331969125819,0.521,0.298,8.30082253491155e-207,"Primitive streak","DPYSL3"
"782","MT-ND4.1",5.23189462993799e-56,0.752747409444582,0.553,0.433,1.5695683889814e-52,"Primitive streak","MT-ND4"
"783","RPL17",0,0.741710312706689,0.736,0.463,0,"Primitive streak","RPL17"
"784","FEZ1.1",1.22726570861012e-278,0.732863298689564,0.538,0.273,3.68179712583036e-275,"Primitive streak","FEZ1"
"785","RPS19",5.64486750045076e-180,0.722592682987481,0.649,0.459,1.69346025013523e-176,"Primitive streak","RPS19"
"786","RPLP1.1",2.64101543763608e-245,0.697128682095102,0.703,0.467,7.92304631290825e-242,"Primitive streak","RPLP1"
"787","MCM5",9.60222144285677e-05,0.692407809343534,0.424,0.359,0.288066643285703,"Primitive streak","MCM5"
"788","RPL13",8.09173746981502e-217,0.683094787517411,0.68,0.478,2.42752124094451e-213,"Primitive streak","RPL13"
"789","NHSL2",2.39188931572903e-38,0.669566767023661,0.269,0.146,7.17566794718709e-35,"Primitive streak","NHSL2"
"790","PTPRZ1.1",1.20149831877188e-164,0.663030925000343,0.519,0.303,3.60449495631565e-161,"Primitive streak","PTPRZ1"
"791","CAMK2N1.1",5.92510971504193e-162,0.662520971518829,0.527,0.324,1.77753291451258e-158,"Primitive streak","CAMK2N1"
"792","RPS3",1.39200102288811e-205,0.65260309136029,0.656,0.457,4.17600306866433e-202,"Primitive streak","RPS3"
"793","RBBP6.1",1.30881330215934e-07,0.64444525786719,0.397,0.434,0.000392643990647801,"Primitive streak","RBBP6"
"794","NRXN3.1",3.7500579159382e-67,0.643345290215503,0.474,0.326,1.12501737478146e-63,"Primitive streak","NRXN3"
"795","RPS23.1",0,0.619802999047158,0.786,0.434,0,"Primitive streak","RPS23"
"796","BUB1.1",9.85265858914306e-37,0.607860528039697,0.444,0.345,2.95579757674292e-33,"Primitive streak","BUB1"
"797","RPL41.1",4.71320915887023e-133,0.596231906800333,0.634,0.471,1.41396274766107e-129,"Primitive streak","RPL41"
"798","MT-ND2.1",1.29603090901994e-37,0.590808332962905,0.525,0.426,3.88809272705981e-34,"Primitive streak","MT-ND2"
"799","RPS27A.1",2.74599790027993e-112,0.584320281762044,0.601,0.452,8.23799370083978e-109,"Primitive streak","RPS27A"
"800","UNG.1",5.72854374443188e-25,0.574931571696575,0.457,0.36,1.71856312332957e-21,"Primitive streak","UNG"
